ncessch,schnam,leanm,member,white,totfrl,lstree,lcity,lstate,lzip,coname,type,status,level,latitude,longitude,id,route_id,state_code,through_la,f_system_v,aadt_vn,distance,geom
210075000414,BERNHEIM MIDDLE SCHOOL,BULLITT COUNTY,473,455,240,700 AUDUBON DR,SHEPHERDSVILLE,KY,40165,BULLITT COUNTY,1,1,2,37.917500,-85.685300,8008,015-I -0065  -000,21,6,1,56489,151.57593518,0101000020E6100000B9FC87F4DB6B55C03D0AD7A370F54240
210174000334,LINDEMAN ELEMENTARY SCHOOL,ERLANGER-ELSMERE INDEPENDENT,338,219,257,558 ERLANGER RD,ERLANGER,KY,41018,KENTON COUNTY,1,1,1,39.027600,-84.606600,35943,059-I -0075  -000,21,7,1,185753,299.55296166,0101000020E61000003B70CE88D22655C04FAF946588834340
210186000353,BEAUMONT MIDDLE SCHOOL,FAYETTE COUNTY,1100,751,340,2080 GEORGIAN WAY,LEXINGTON,KY,40504,FAYETTE COUNTY,1,1,2,38.028200,-84.557800,18724,034-KY-0004  -000,21,4,2,59154,230.28160701,0101000020E61000005D6DC5FEB22355C0A4DFBE0E9C034340
210186000357,CRAWFORD MIDDLE SCHOOL,FAYETTE COUNTY,439,175,342,1813 CHARLESTON DR,LEXINGTON,KY,40505,FAYETTE COUNTY,1,1,2,38.051600,-84.431500,18546,034-I -0075  -000,21,6,1,69331,279.34278092,0101000020E6100000560E2DB29D1B55C09F3C2CD49A064340
210186000369,LEESTOWN MIDDLE SCHOOL,FAYETTE COUNTY,681,180,575,2010 LEESTOWN RD,LEXINGTON,KY,40511,FAYETTE COUNTY,1,1,2,38.071500,-84.533900,18776,034-KY-0004  -000,21,4,2,59319,246.68517078,0101000020E610000067D5E76A2B2255C0FED478E926094340
210186000387,MEADOWTHORPE ELEMENTARY SCHOOL,FAYETTE COUNTY,544,313,230,1710 NORTH FORBES RD,LEXINGTON,KY,40511,FAYETTE COUNTY,1,1,1,38.072800,-84.527500,18783,034-KY-0004  -000,21,4,2,58588,72.7804276,0101000020E6100000F6285C8FC22155C00C93A98251094340
210186002242,OPPORTUNITY MIDDLE COLLEGE,FAYETTE COUNTY,99,45,57,164 OPPPORTUNITY WAY,LEXINGTON,KY,40511,FAYETTE COUNTY,4,1,3,38.067700,-84.537200,18773,034-KY-0004  -000,21,4,2,59319,179.16557147,0101000020E610000051DA1B7C612255C038F8C264AA084340
210299000722,DUNN ELEMENTARY SCHOOL,JEFFERSON COUNTY,615,416,152,2010 RUDY LN,LOUISVILLE,KY,40207,JEFFERSON COUNTY,1,1,1,38.284100,-85.643700,31997,056-I -0264  -000,21,4,1,61452,181.24973081,0101000020E6100000DA1B7C61326955C0956588635D244340
210299000739,ENGELHARD ELEMENTARY,JEFFERSON COUNTY,449,65,395,1004 SOUTH FIRST ST,LOUISVILLE,KY,40203,JEFFERSON COUNTY,1,1,1,38.237700,-85.755200,31463,056-I -0065  -000,21,6,1,129468,206.26099546,0101000020E61000001C7C6132557055C02D211FF46C1E4340
210299000781,FREDERICK LAW OLMSTED ACADEMY NORTH,JEFFERSON COUNTY,648,220,545,4530 BELLEVUE AVE,LOUISVILLE,KY,40215,JEFFERSON COUNTY,1,1,2,38.187200,-85.774600,31816,056-I -0264  -000,21,7,1,99719,227.00635329,0101000020E6100000D3DEE00B937155C0D5E76A2BF6174340
210299000789,CHURCHILL PARK REHAB,JEFFERSON COUNTY,172,72,114,435 BOXLEY AVE,LOUISVILLE,KY,40209,JEFFERSON COUNTY,1,1,4,38.206300,-85.751900,31422,056-I -0065  -000,21,6,1,129468,153.99971466,0101000020E610000032772D211F7055C01895D409681A4340
210299001447,AHRENS EDUCATIONAL RESOURCE,JEFFERSON COUNTY,39,2,8,546 SOUTH FIRST ST,LOUISVILLE,KY,40202,JEFFERSON COUNTY,4,1,3,38.250400,-85.753000,31480,056-I -0065  -000,21,6,1,89856,134.93554329,0101000020E6100000D578E926317055C08E75711B0D204340
210299001612,SOUTH PARK TAPP,JEFFERSON COUNTY,162,58,100,1010 NEIGHBORHOOD PLACE,FAIRDALE,KY,40118,JEFFERSON COUNTY,4,1,4,38.116200,-85.749200,32771,056-KY-0841  -000,21,4,2,57733,132.84945837,0101000020E6100000728A8EE4F26F55C0C9E53FA4DF0E4340
210299001629,THE BROOK-DUPONT,JEFFERSON COUNTY,26,20,10,1405 BROWNS LN,LOUISVILLE,KY,40207,JEFFERSON COUNTY,1,1,1,38.236200,-85.631500,31144,056-I -0064  -000,21,4,1,78484,64.88463436,0101000020E610000023DBF97E6A6855C058A835CD3B1E4340
210299001705,LOUISVILLE MALE HIGH SCHOOL,JEFFERSON COUNTY,1753,1100,474,4409 PRESTON HWY,LOUISVILLE,KY,40213,JEFFERSON COUNTY,1,1,3,38.184400,-85.719500,31385,056-I -0065  -000,21,8,1,151559,298.71673407,0101000020E6100000355EBA490C6E55C0F2B0506B9A174340
210299001774,DAWSON ORMAN ED. CTR,JEFFERSON COUNTY,275,31,257,900 SOUTH FLOYD ST,LOUISVILLE,KY,40203,JEFFERSON COUNTY,1,1,1,38.240400,-85.750900,31467,056-I -0065  -000,21,6,1,129468,182.49822665,0101000020E610000040A4DFBE0E7055C0ADFA5C6DC51E4340
210299001859,ACKERLY,JEFFERSON COUNTY,18,9,11,200 EAST CHESTNUT ST,LOUISVILLE,KY,40202,JEFFERSON COUNTY,4,1,4,38.247800,-85.751200,31478,056-I -0065  -000,21,6,1,89856,76.85619068,0101000020E610000055302AA9137055C072F90FE9B71F4340
210299001941,HEUSER HEARING AND LANGUAGE ACADEMY,JEFFERSON COUNTY,32,16,19,111 EAST KENTUCKY ST,LOUISVILLE,KY,40203,JEFFERSON COUNTY,2,1,1,38.239100,-85.754100,31465,056-I -0065  -000,21,6,1,129468,85.37408759,0101000020E6100000787AA52C437055C09F3C2CD49A1E4340
210299001947,JEFFERSON COUNTY HIGH SCHOOL,JEFFERSON COUNTY,314,185,133,900 SOUTH FLOYD ST,LOUISVILLE,KY,40203,JEFFERSON COUNTY,4,1,3,38.240400,-85.750900,31467,056-I -0065  -000,21,6,1,129468,182.49822665,0101000020E610000040A4DFBE0E7055C0ADFA5C6DC51E4340
210299002027,BROWN SCHOOL,JEFFERSON COUNTY,739,440,204,546 SOUTH 1ST ST,LOUISVILLE,KY,40202,JEFFERSON COUNTY,1,1,4,38.250400,-85.753000,31480,056-I -0065  -000,21,6,1,89856,134.93554329,0101000020E6100000D578E926317055C08E75711B0D204340
210299002190,RAMSEY MIDDLE SCHOOL,JEFFERSON COUNTY,949,468,490,6409 GELHAUS RD,LOUISVILLE,KY,40299,JEFFERSON COUNTY,1,1,2,38.148600,-85.546100,32123,056-I -0265  -000,21,4,1,61578,221.57396433,0101000020E61000001E166A4DF36255C0C217265305134340
210299002262,HOME/HOSPITAL,JEFFERSON COUNTY,12,10,0,3332 NEWBURG RD,LOUISVILLE,KY,40218,JEFFERSON COUNTY,1,1,4,38.200100,-85.685000,31894,056-I -0264  -000,21,8,1,147433,282.64671029,0101000020E6100000A4703D0AD76B55C0FDF675E09C194340
210299002283,JCPS ESCHOOL,JEFFERSON COUNTY,173,131,57,900 SOUTH FLOYD ST,LOUISVILLE,KY,40203,JEFFERSON COUNTY,4,1,3,38.240400,-85.750900,31467,056-I -0065  -000,21,6,1,129468,182.49822665,0101000020E610000040A4DFBE0E7055C0ADFA5C6DC51E4340
210372002311,FARRISTOWN MIDDLE SCHOOL,MADISON COUNTY,462,441,236,550 SOUTH KEENELAND DR,RICHMOND,KY,40475,MADISON COUNTY,1,1,2,37.767700,-84.319400,44581,076-I -0075  -000,21,6,1,61116,236.21334125,0101000020E6100000EA95B20C711455C0D1915CFE43E24240
210444001103,NEWPORT HIGH SCHOOL,NEWPORT INDEPENDENT,421,294,333,900 EAST 6TH ST,NEWPORT,KY,41071,CAMPBELL COUNTY,1,1,3,39.096000,-84.486000,10058,019-I -0471  -000,21,7,1,110190,185.64007878,0101000020E6100000C976BE9F1A1F55C03F355EBA498C4340
210573000828,RIVENDELL ELEMENTARY,WARREN COUNTY,16,13,4,1035 PORTER PK RD,BOWLING GREEN,KY,42103,WARREN COUNTY,4,1,1,36.998900,-86.379800,61161,114-I -0065  -000,21,6,1,54938,229.38894029,0101000020E610000055C1A8A44E9855C0B9FC87F4DB7F4240
210573001346,CUMBERLAND TRACE ELEMENTARY,WARREN COUNTY,426,291,205,830 CUMBERLAND TR,BOWLING GREEN,KY,42103,WARREN COUNTY,1,1,1,36.954600,-86.404200,61126,114-I -0065  -000,21,6,1,54938,56.770452,0101000020E6100000C442AD69DE9955C07C613255307A4240
220004300949,NELSON ELEMENTARY SCHOOL,RSD-NEW BEGINNINGS SCHOOLS FOUNDATION,529,0,513,3121 ST BERNARD AVE,NEW ORLEANS,LA,70119,ORLEANS PARISH,4,1,1,29.989700,-90.074600,44974,450-34-1-010,22,6,1,94000,227.01366598,0101000020E61000000612143FC68456C0E8D9ACFA5CFD3D40
220004502043,KIPP CENTRAL CITY ACADEMY,RSD-KNOWLEDGE IS POWER PROGRAM (KIPP) N.O.,425,2,253,2625 THALIA ST,NEW ORLEANS,LA,70113,ORLEANS PARISH,4,1,2,29.945800,-90.084700,38471,283-08-1-010,22,6,2,159000,274.33741746,0101000020E6100000287E8CB96B8556C08A8EE4F21FF23D40
220004502079,KIPP CENTRAL CITY PRIMARY,RSD-KNOWLEDGE IS POWER PROGRAM (KIPP) N.O.,523,4,354,2625 THALIA ST,NEW ORLEANS,LA,70113,ORLEANS PARISH,4,1,1,29.945800,-90.084700,38471,283-08-1-010,22,6,2,159000,274.33741746,0101000020E6100000287E8CB96B8556C08A8EE4F21FF23D40
220004600865,JOSEPH S. CLARK PREPARATORY HIGH SCHOOL,RSD-FIRSTLINE SCHOOLS  INC.,395,1,365,1301 NORTH DERBIGNY ST,NEW ORLEANS,LA,70116,ORLEANS PARISH,1,1,3,29.969800,-90.070300,45218,450-90-1-010,22,6,1,93800,163.5842551,0101000020E61000002A3A92CB7F8456C02AA913D044F83D40
220004900870,JOSEPH A. CRAIG CHARTER SCHOOL,RSD-FRIENDS OF KING,403,1,397,1423 ST PHILLIP ST,NEW ORLEANS,LA,70116,ORLEANS PARISH,1,1,1,29.965100,-90.069100,45216,450-90-1-010,22,6,1,93800,247.97834736,0101000020E6100000D50968226C8456C09E5E29CB10F73D40
220005402318,CAPITOL HIGH SCHOOL,RECOVERY SCHOOL DISTRICT-LDE,234,0,231,1000 NORTH 23RD ST,BATON ROUGE,LA,70802,EAST BATON ROUGE PARISH,1,1,3,30.459300,-91.162800,45959,450-92-1-010,22,6,1,80100,295.73212659,0101000020E61000007CF2B0506BCA56C0840D4FAF94753E40
220015502323,RENEW ACCELERATED HIGH SCHOOL  WEST BANK CAMPUS,RSD-RENEW-REINVENTING EDUCATION  INC.,159,0,129,709 PARK BLVD,NEW ORLEANS,LA,70114,ORLEANS PARISH,1,1,3,29.939500,-90.047200,38495,283-08-1-010,22,8,2,159000,184.67194046,0101000020E6100000C2172653058356C08D976E1283F03D40
220027000137,RUSHEON MIDDLE SCHOOL,BOSSIER PARISH,594,120,486,2401 OLD MINDEN RD,BOSSIER CITY,LA,71112,BOSSIER PARISH,1,1,2,32.520000,-93.704800,46263,451-02-1-010,22,4,1,57300,246.65677329,0101000020E6100000228E75711B6D57C0C3F5285C8F424040
220030000142,ATKINS TECHNOLOGY ELEMENTARY SCHOOL,CADDO PARISH,392,6,383,7611 ST VINCENT AVE,SHREVEPORT,LA,71106,CADDO PARISH,1,1,1,32.436400,-93.758400,52126,455-08-1-010,22,4,1,75300,252.86147045,0101000020E6100000545227A0897057C0B9FC87F4DB374040
220030000143,BARRET PAIDEIA ACADEMY,CADDO PARISH,321,21,318,2600 BARRET ST,SHREVEPORT,LA,71104,CADDO PARISH,1,1,1,32.485700,-93.753500,52160,455-08-1-010,22,6,1,75600,135.59041552,0101000020E61000004E621058397057C067D5E76A2B3E4040
220030000159,EIGHTY-FIRST STREET ECE CENTER,CADDO PARISH,165,7,151,8108 FAIRFIELD AVE,SHREVEPORT,LA,71106,CADDO PARISH,1,1,1,32.429900,-93.751700,52121,455-08-1-010,22,4,1,75300,142.24415423,0101000020E6100000CE1951DA1B7057C0744694F606374040
220030001510,MIDWAY PROFESSIONAL DEVELOPMENT CENTER,CADDO PARISH,262,3,257,3840 GREENWOOD RD,SHREVEPORT,LA,71109,CADDO PARISH,1,1,1,32.472300,-93.804300,46187,451-01-1-010,22,6,1,62700,244.88673046,0101000020E61000000F0BB5A6797357C04DF38E53743C4040
220033000235,W. T. HENNING ELEMENTARY SCHOOL,CALCASIEU PARISH,355,276,264,774 HENNING DR,SULPHUR,LA,70663,CALCASIEU PARISH,1,1,1,30.217900,-93.372300,45676,450-91-1-010,22,6,1,71700,245.34206031,0101000020E6100000401361C3D35757C064CC5D4BC8373E40
220054000362,CEDARCREST-SOUTHMOOR ELEMENTARY SCHOOL,EAST BATON ROUGE PARISH,625,47,582,10187 TWIN CEDARS,BATON ROUGE,LA,70816,EAST BATON ROUGE PARISH,1,1,1,30.425200,-91.068200,49158,454-01-1-010,22,6,1,102300,142.32455735,0101000020E6100000956588635DC456C05B423EE8D96C3E40
220054000396,MCKINLEY MIDDLE MAGNET SCHOOL,EAST BATON ROUGE PARISH,743,80,503,1550 EDDIE ROBINSON SR. DR,BATON ROUGE,LA,70802,EAST BATON ROUGE PARISH,1,1,2,30.433500,-91.174700,43781,450-10-1-010,22,6,1,151400,134.41225594,0101000020E61000001EA7E8482ECB56C0E5D022DBF96E3E40
220054000423,SCOTLANDVILLE MAGNET HIGH SCHOOL,EAST BATON ROUGE PARISH,1323,13,1005,9870 SCOTLAND AVE,BATON ROUGE,LA,70807,EAST BATON ROUGE PARISH,1,1,3,30.533400,-91.175500,46018,450-92-1-010,22,6,1,51900,287.22407225,0101000020E6100000AC1C5A643BCB56C0B8AF03E78C883E40
220054000429,B. R. FOREIGN LANGUAGE ACAD. IMMERSION MAGNET,EAST BATON ROUGE PARISH,296,84,160,802 MAYFLOWER,BATON ROUGE,LA,70802,EAST BATON ROUGE PARISH,1,1,1,30.440100,-91.181500,43774,450-10-1-010,22,6,1,103300,118.42894944,0101000020E6100000560E2DB29DCB56C038F8C264AA703E40
220054000628,CHILDREN'S CHARTER SCHOOL,EAST BATON ROUGE PARISH,259,1,244,1143 NORTH ST,BATON ROUGE,LA,70802,EAST BATON ROUGE PARISH,4,1,1,30.453300,-91.178000,45946,450-92-1-010,22,6,1,80100,240.26400012,0101000020E610000008AC1C5A64CB56C0DC4603780B743E40
220054000679,J. K. HAYNES ELEMENTARY CHARTER SCHOOL,EAST BATON ROUGE PARISH,252,39,222,356 EAST BLVD,BATON ROUGE,LA,70802,EAST BATON ROUGE PARISH,4,1,1,30.444700,-91.180600,45939,450-92-1-010,22,6,1,86900,155.50664972,0101000020E6100000166A4DF38ECB56C0FD87F4DBD7713E40
220054002069,SCOTLANDVILLE MIDDLE PRE-ENGINEERING ACADEMY,EAST BATON ROUGE PARISH,549,6,474,9147 ELM GROVE GARDEN,BATON ROUGE,LA,70807,EAST BATON ROUGE PARISH,1,1,2,30.529600,-91.170500,46014,450-92-1-010,22,6,1,51900,269.63700512,0101000020E6100000F4FDD478E9CA56C02BF697DD93873E40
220084000585,BONNABEL MAGNET ACADEMY HIGH SCHOOL,JEFFERSON PARISH,1397,269,952,2801 BRUIN DR,KENNER,LA,70065,JEFFERSON PARISH,1,1,3,30.010400,-90.227000,44499,450-15-1-010,22,6,1,98400,225.72151573,0101000020E61000004A0C022B878E56C0DFE00B93A9023E40
220084000619,PHOEBE HEARST SCHOOL,JEFFERSON PARISH,724,182,632,5208 WABASH ST,METAIRIE,LA,70001,JEFFERSON PARISH,1,1,1,29.998100,-90.195600,44523,450-15-1-010,22,6,1,133500,168.58804162,0101000020E61000003FC6DCB5848C56C03A234A7B83FF3D40
220084000654,WEST JEFFERSON HIGH SCHOOL,JEFFERSON PARISH,1226,177,931,2200 EIGHTH ST,HARVEY,LA,70058,JEFFERSON PARISH,1,1,3,29.902800,-90.073400,38537,283-09-1-010,22,6,2,75900,287.10292206,0101000020E6100000B1E1E995B28456C02CD49AE61DE73D40
220084000657,G.T. WOODS ELEMENTARY SCHOOL,JEFFERSON PARISH,269,5,253,1037 31ST ST,KENNER,LA,70065,JEFFERSON PARISH,1,1,1,30.010200,-90.254100,44477,450-15-1-010,22,6,1,95200,190.14105904,0101000020E6100000787AA52C439056C0516B9A779C023E40
220084000658,STELLA WORLEY MIDDLE SCHOOL,JEFFERSON PARISH,804,169,716,801 SPARTAN DR,WESTWEGO,LA,70094,JEFFERSON PARISH,1,1,2,29.899700,-90.140500,38584,283-09-1-010,22,6,2,68300,207.86794287,0101000020E6100000A245B6F3FD8856C011363CBD52E63D40
220117000939,MCDONOGH #35 COLLEGE PREPARATORY SCHOOL,ORLEANS PARISH,694,1,600,1331 KERLEREC ST,NEW ORLEANS,LA,70116,ORLEANS PARISH,1,1,3,29.969000,-90.065300,45220,450-90-1-010,22,6,1,93800,272.10938953,0101000020E6100000711B0DE02D8456C0F2D24D6210F83D40
220117001522,YOUTH STUDY CENTER,ORLEANS PARISH,31,0,25,1100 MILTON ST,NEW ORLEANS,LA,70122,ORLEANS PARISH,4,1,4,29.995300,-90.084600,44966,450-34-1-010,22,6,1,94000,273.26055525,0101000020E6100000764F1E166A8556C074B515FBCBFE3D40
220144001142,R.K. SMITH MIDDLE SCHOOL,ST. CHARLES PARISH,313,68,258,281 SUGARLAND PARKWAY,LULING,LA,70070,ST. CHARLES PARISH,1,1,2,29.938000,-90.379200,45074,450-37-1-010,22,4,1,51400,253.50418089,0101000020E61000002AA913D0449856C0E3A59BC420F03D40
220168001900,HAMMOND WESTSIDE ELEMENTARY MONTESSORI SCHOOL,TANGIPAHOA PARISH,1238,280,1112,2600 WESTPARK AVE,HAMMOND,LA,70403,TANGIPAHOA PARISH,1,1,1,30.483800,-90.489400,48608,452-90-1-010,22,4,1,51300,244.47469087,0101000020E610000065AA6054529F56C007CE1951DA7B3E40
230993000274,KING MIDDLE SCHOOL,PORTLAND PUBLIC SCHOOLS,535,320,290,92 DEERING AVE,PORTLAND,ME,04102,CUMBERLAND COUNTY,1,1,2,43.657200,-70.274500,57061,0295X,23,4,1,57908,265.31457384,0101000020E610000021B07268919151C032772D211FD44540
240006000043,BELLE GROVE ELEMENTARY,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,234,110,194,4502 BELLE GROVE RD,BALTIMORE,MD,21225,ANNE ARUNDEL COUNTY,1,1,1,39.229000,-76.620700,12512,02000IS00895  01NN**************,24,4,1,60492,288.60674057,0101000020E610000024287E8CB92753C05A643BDF4F9D4340
240006000071,GEORGE T. CROMWELL ELEMENTARY,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,320,189,172,525 WELLHAM AVE,GLEN BURNIE,MD,21061,ANNE ARUNDEL COUNTY,1,1,1,39.184700,-76.629700,12288,02000IS00097  01NN**************,24,6,1,109211,225.9333255,0101000020E6100000A3923A014D2853C01DC9E53FA4974340
240006000081,HILLTOP ELEMENTARY,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,652,226,515,415 MELROSE AVE,GLEN BURNIE,MD,21061,ANNE ARUNDEL COUNTY,1,1,1,39.190300,-76.635200,12292,02000IS00097  01NN**************,24,6,1,109211,219.21031729,0101000020E6100000D49AE61DA72853C0E3361AC05B984340
240006000105,OAKWOOD ELEMENTARY,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,302,161,142,330 OAK MANOR DR,GLEN BURNIE,MD,21061,ANNE ARUNDEL COUNTY,1,1,1,39.144300,-76.628000,13363,02000MD00100  01EE**************,24,4,2,76493,210.11188307,0101000020E6100000D578E926312853C00A68226C78924340
240006000110,OVERLOOK ELEMENTARY,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,283,176,132,401 HAMPTON RD,LINTHICUM,MD,21090,ANNE ARUNDEL COUNTY,1,1,1,39.213300,-76.651400,12484,02000IS00695  01NN**************,24,7,1,121676,156.81599155,0101000020E61000005227A089B02953C04F1E166A4D9B4340
240006000142,WOODSIDE ELEMENTARY,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,308,131,218,160 FUNKE RD,GLEN BURNIE,MD,21061,ANNE ARUNDEL COUNTY,1,1,1,39.140800,-76.614700,13372,02000MD00100  01EE**************,24,4,2,76290,191.40732859,0101000020E61000007A36AB3E572753C06EA301BC05924340
240006001401,CHESAPEAKE SCIENCE POINT,ANNE ARUNDEL COUNTY PUBLIC SCHOOLS,463,213,90,7321 PARKWAY DR SOUTH,HANOVER,MD,21076,ANNE ARUNDEL COUNTY,1,1,4,39.168600,-76.735400,14173,02000MD00295  01NN**************,24,4,2,100587,229.90763717,0101000020E61000009E5E29CB102F53C0840D4FAF94954340
240009000194,EDMONDSON-WESTSIDE HIGH,BALTIMORE CITY PUBLIC SCHOOLS,803,10,661,501 NORTH ATHOL AVE,BALTIMORE,MD,21229,BALTIMORE CITY,3,1,3,39.291400,-76.688000,122012,24000US00040  01EE**************,24,6,3,50991,232.45833837,0101000020E610000079E92631082C53C0F7065F984CA54340
240009000205,FRANCIS SCOTT KEY ELEMENTARY/MIDDLE,BALTIMORE CITY PUBLIC SCHOOLS,464,118,368,1425 EAST FORT AVE,BALTIMORE,MD,21230,BALTIMORE CITY,1,1,1,39.268100,-76.594500,120508,24000IS00095  01NN**************,24,8,1,119389,275.84043132,0101000020E6100000355EBA490C2653C05F07CE1951A24340
240009000224,GRACELAND PARK/O'DONNEL HEIGHTS ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,409,50,385,6300 O'DONNELL ST,BALTIMORE,MD,21224,BALTIMORE CITY,1,1,1,39.282300,-76.540000,120555,24000IS00095  01NN**************,24,8,1,124032,218.9994035,0101000020E6100000C3F5285C8F2253C095D4096822A44340
240009000257,JOHN RUHRAH ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,712,151,654,701 RAPPOLLA ST,BALTIMORE,MD,21224,BALTIMORE CITY,1,1,1,39.284000,-76.551800,120547,24000IS00095  01NN**************,24,7,1,124032,259.97582572,0101000020E6100000B37BF2B0502353C03108AC1C5AA44340
240009000273,LYNDHURST ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,268,1,261,621 WILDWOOD PKY,BALTIMORE,MD,21229,BALTIMORE CITY,1,1,1,39.295000,-76.683500,122014,24000US00040  01EE**************,24,6,3,50991,147.81642316,0101000020E610000039B4C876BE2B53C0F6285C8FC2A54340
240009000277,MARY E. RODMAN ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,249,0,235,3510 WEST MULBERRY ST,BALTIMORE,MD,21229,BALTIMORE CITY,1,1,1,39.292100,-76.676300,122018,24000US00040  01EE**************,24,6,3,50991,202.23966519,0101000020E61000003A92CB7F482B53C0AF94658863A54340
240009000285,MOUNT ROYAL ELEMENTARY/MIDDLE,BALTIMORE CITY PUBLIC SCHOOLS,799,5,712,121 MC MECHEN ST,BALTIMORE,MD,21217,BALTIMORE CITY,1,1,1,39.309000,-76.624200,120403,24000IS00083  01NN**************,24,6,1,110082,235.64704143,0101000020E6100000728A8EE4F22753C0643BDF4F8DA74340
240009000309,THE HISTORIC SAMUEL COLERIDGE-TAYLOR ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,445,9,429,507 WEST PRESTON ST,BALTIMORE,MD,21201,BALTIMORE CITY,1,1,1,39.298700,-76.626000,124491,24999MU06020  01NN**************,24,6,3,54161,149.57026536,0101000020E6100000F2D24D62102853C058A835CD3BA64340
240009000322,THOMAS JEFFERSON ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,513,8,442,605 DRYDEN DR,BALTIMORE,MD,21229,BALTIMORE CITY,1,1,1,39.295400,-76.698000,122004,24000US00040  01EE**************,24,7,3,50991,273.81240464,0101000020E6100000E9263108AC2C53C0849ECDAACFA54340
240009000331,WESTPORT ACADEMY,BALTIMORE CITY PUBLIC SCHOOLS,346,11,335,2401 NEVADA ST,BALTIMORE,MD,21230,BALTIMORE CITY,1,1,1,39.262100,-76.637700,121431,24000MD00295  01NN**************,24,6,2,77601,193.31572218,0101000020E6100000302AA913D02853C00B24287E8CA14340
240009000883,MIDTOWN ACADEMY,BALTIMORE CITY PUBLIC SCHOOLS,180,32,108,1398 MT ROYAL AVE,BALTIMORE,MD,21217,BALTIMORE CITY,1,1,1,39.307700,-76.621700,120400,24000IS00083  01NN**************,24,6,1,104302,216.4967128,0101000020E610000016FBCBEEC92753C0567DAEB662A74340
240009000885,EAGER STREET ACADEMY,BALTIMORE CITY PUBLIC SCHOOLS,15,0,0,401 EAST EAGER ST,BALTIMORE,MD,21202,BALTIMORE CITY,4,1,3,39.301000,-76.610500,120391,24000IS00083  01NN**************,24,6,1,104302,287.31021997,0101000020E6100000508D976E122753C04A0C022B87A64340
240009001369,SHARP-LEADENHALL ELEMENTARY,BALTIMORE CITY PUBLIC SCHOOLS,36,6,33,150 WEST WEST ST,BALTIMORE,MD,21230,BALTIMORE CITY,2,1,1,39.276500,-76.618900,120603,24000IS00395  01NN**************,24,4,1,59535,83.64706604,0101000020E6100000A4DFBE0E9C2753C008AC1C5A64A34340
240009001657,BALTIMORE MONTESSORI PUBLIC CHARTER SCHOOL,BALTIMORE CITY PUBLIC SCHOOLS,250,119,94,1600 GUILFORD AVE,BALTIMORE,MD,21202,BALTIMORE CITY,1,1,1,39.308400,-76.612700,120394,24000IS00083  01NN**************,24,6,1,104302,255.43745069,0101000020E610000097900F7A362753C00F0BB5A679A74340
240009001662,NEW HOPE ACADEMY,BALTIMORE CITY PUBLIC SCHOOLS,166,21,141,900 DRUID HILL AVE,BALTIMORE,MD,21201,BALTIMORE CITY,2,1,4,39.298500,-76.624300,124491,24999MU06020  01NN**************,24,6,3,54161,27.88920114,0101000020E610000024B9FC87F42753C091ED7C3F35A64340
240009001679,BALTIMORE COMMUNITY HIGH SCHOOL,BALTIMORE CITY PUBLIC SCHOOLS,426,32,310,6820 FAIT AVE,BALTIMORE,MD,21224,BALTIMORE CITY,1,1,4,39.285600,-76.531600,120561,24000IS00095  01NN**************,24,8,1,127373,294.27582224,0101000020E61000006EA301BC052253C06ADE718A8EA44340
240009001703,BALTIMORE DESIGN SCHOOL,BALTIMORE CITY PUBLIC SCHOOLS,328,22,261,1500 BARCLAY ST,BALTIMORE,MD,21202,BALTIMORE CITY,1,1,2,39.307400,-76.611100,120393,24000IS00083  01NN**************,24,6,1,104302,186.52109228,0101000020E61000007AA52C431C2753C02C6519E258A74340
240009001705,BALTIMORE MONTESSORI PUBLIC CHARTER MIDDLE SCHOOL,BALTIMORE CITY PUBLIC SCHOOLS,85,32,49,1600 GUILFORD AVE,BALTIMORE,MD,21202,BALTIMORE CITY,1,1,2,39.308400,-76.612700,120394,24000IS00083  01NN**************,24,6,1,104302,255.43745069,0101000020E610000097900F7A362753C00F0BB5A679A74340
240012000230,GEORGE W. CARVER CENTER FOR ARTS & TECHNOLOGY,BALTIMORE COUNTY PUBLIC SCHOOLS,839,438,139,938 YORK RD,TOWSON,MD,21204,BALTIMORE COUNTY,3,1,3,39.408300,-76.610300,28852,03000MD00045  01NN**************,24,4,3,55495,204.44865163,0101000020E6100000EC2FBB270F2753C0787AA52C43B44340
240012000416,LANSDOWNE HIGH & ACADEMY OF FINANCE,BALTIMORE COUNTY PUBLIC SCHOOLS,1208,580,714,3800 HOLLINS FERRY RD,BALTIMORE,MD,21227,BALTIMORE COUNTY,1,1,3,39.245100,-76.651100,29760,03000MD00295  01NN**************,24,6,2,77601,288.31184913,0101000020E61000003D9B559FAB2953C0F31FD26F5F9F4340
